imagenet-zeroshot-val-top1,imagenet-zeroshot-val-top5,name,epoch
0.42638,0.70618,Model-B-16_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,11
0.60648,0.8603,Model-B-16_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,351
0.60412,0.85984,Model-B-16_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,342
0.52282,0.80276,Model-B-16_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,26
0.5906,0.84996,Model-B-16_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,235
0.57314,0.84152,Model-B-16_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,171
0.58662,0.84836,Model-B-16_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,201
0.61032,0.86026,Model-B-16_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,381
0.61272,0.86154,Model-B-16_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,414
0.56062,0.83164,Model-B-16_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,111
0.60774,0.86072,Model-B-16_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,358
0.61266,0.86212,Model-B-16_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,420
0.6046,0.85946,Model-B-16_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,333
0.60328,0.85826,Model-B-16_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,310
0.57174,0.8411,Model-B-16_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,169
0.52288,0.79762,Model-B-16_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,28
0.60064,0.85732,Model-B-16_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,280
0.5818,0.84506,Model-B-16_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,193
0.59284,0.85346,Model-B-16_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,264
0.6004,0.85626,Model-B-16_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,315
0.59782,0.85708,Model-B-16_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,281
0.53482,0.81052,Model-B-16_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,47
0.56788,0.83578,Model-B-16_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,153
0.5606,0.83006,Model-B-16_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,96
0.0232,0.07476,Model-B-16_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,1
0.57128,0.83968,Model-B-16_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,159
0.59854,0.85732,Model-B-16_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,311
0.57896,0.8471,Model-B-16_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,206
0.56902,0.83898,Model-B-16_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,157
0.58978,0.85352,Model-B-16_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,225
0.58926,0.8506,Model-B-16_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,244
0.60592,0.86028,Model-B-16_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,369
0.58724,0.85082,Model-B-16_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,249
0.53486,0.80786,Model-B-16_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,39
0.58762,0.85086,Model-B-16_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,226
0.53718,0.8116,Model-B-16_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,43
0.62588,0.87124,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,272
0.6471,0.87882,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,405
0.63892,0.87912,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,334
0.63414,0.87658,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,316
0.64804,0.87884,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,409
0.64164,0.87962,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,364
0.64452,0.87838,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,388
0.63142,0.87564,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,289
0.6296,0.87362,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,297
0.62548,0.87202,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,286
0.6313,0.87492,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,300
0.62738,0.87174,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,307
0.64936,0.87818,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,419
0.63196,0.87498,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,306
0.64366,0.87768,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,397
0.649,0.87856,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,416
0.62862,0.87362,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,304
0.62562,0.87556,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,260
0.63168,0.87452,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,299
0.63792,0.8777,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,353
0.64134,0.87768,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,327
0.62496,0.87332,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,265
0.64664,0.87872,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,396
0.6319,0.87086,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,278
0.64086,0.87758,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,366
0.62794,0.87076,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,277
0.6238,0.87148,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,255
0.64332,0.8797,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,371
0.64894,0.87808,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,424
0.64776,0.87916,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,411
0.63922,0.88012,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,332
0.64046,0.87856,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,341
0.64524,0.87918,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,384
0.63726,0.8774,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,347
0.64534,0.87968,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,372
0.62742,0.8731,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,259
0.64276,0.8789,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,373
0.62394,0.87364,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,269
0.63814,0.87728,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,329
0.6424,0.87906,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,378
0.62258,0.87196,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,263
0.64384,0.87884,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,387
0.64832,0.87808,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,418
0.64406,0.87972,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,380
0.63278,0.87798,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,323
0.64048,0.8808,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,349
0.64238,0.87754,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,377
0.64874,0.8787,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,422
0.6218,0.8701,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,262
0.63802,0.87842,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,345
0.63012,0.8758,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,295
0.62778,0.87274,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,285
0.64886,0.879,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,413
0.63222,0.87454,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,303
0.63094,0.87436,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,296
0.63426,0.87382,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,317
0.6242,0.8699,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,275
0.64906,0.87844,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,421
0.64812,0.87836,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,410
0.64652,0.87914,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,400
0.63616,0.87878,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,331
0.63418,0.877,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,314
0.64792,0.87828,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,427
0.62442,0.87248,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,270
0.63218,0.87548,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,305
0.64378,0.87946,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,386
0.64226,0.87852,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,375
0.6379,0.87652,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,352
0.6373,0.88,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,354
0.6233,0.87078,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,257
0.63804,0.8784,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,350
0.6369,0.8765,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,330
0.63568,0.879,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,328
0.64564,0.88176,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,363
0.64866,0.8791,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,423
0.63934,0.87836,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,324
0.6436,0.87842,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,361
0.64236,0.8783,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,370
0.63404,0.87456,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,319
0.63708,0.8767,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,346
0.646,0.87864,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,395
0.64526,0.8782,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,402
0.64744,0.87854,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,406
0.6262,0.8717,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,279
0.64288,0.87794,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,379
0.63318,0.87586,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,335
0.6337,0.87344,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,308
0.64552,0.87782,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,391
0.62188,0.87042,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,274
0.63126,0.87634,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,292
0.64686,0.87828,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,399
0.63718,0.87774,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,321
0.63408,0.87528,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,313
0.6441,0.87942,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,362
0.62336,0.87114,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,276
0.62976,0.8767,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,282
0.63056,0.87434,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,268
0.64704,0.87832,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,404
0.63728,0.87774,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,339
0.63682,0.87508,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,337
0.64096,0.87956,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,338
0.62188,0.86928,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,256
0.6342,0.87712,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,326
0.62354,0.86992,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,288
0.64204,0.8813,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,356
0.64794,0.87916,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,408
0.64074,0.87816,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,367
0.62456,0.86982,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,290
0.62354,0.86822,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,254
0.63372,0.87538,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,291
0.62424,0.8699,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,273
0.64354,0.87796,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,389
0.64844,0.87836,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,425
0.623,0.87148,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,267
0.64454,0.8799,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,383
0.6379,0.87756,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,340
0.6481,0.87824,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,428
0.63474,0.87854,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,343
0.62738,0.87262,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,258
0.64592,0.87858,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,403
0.62592,0.87344,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,266
0.64242,0.87814,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,374
0.62884,0.87348,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,298
0.64854,0.8782,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,417
0.6313,0.87624,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,312
0.6309,0.87696,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,320
0.64154,0.8783,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,365
0.63506,0.87738,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,322
0.64796,0.87916,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,407
0.63318,0.877,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,293
0.64888,0.8789,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,415
0.64832,0.87848,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,426
0.64278,0.88206,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,357
0.64618,0.87844,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,394
0.6392,0.87784,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,348
0.64864,0.87782,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,392
0.64672,0.87756,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,393
0.64388,0.87752,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,382
0.64644,0.87946,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,390
0.63548,0.87412,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,309
0.63288,0.8775,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,325
0.6408,0.87904,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,360
0.6478,0.87842,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,412
0.62536,0.8732,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,271
0.63406,0.8779,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,344
0.63262,0.87592,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,283
0.6445,0.88076,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,376
0.62988,0.87304,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,287
0.64854,0.87884,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,398
0.63132,0.87362,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,302
0.63446,0.87606,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,301
0.62726,0.8731,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,294
0.6284,0.87506,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,284
0.6226,0.87118,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,261
0.6418,0.87868,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,368
0.63384,0.87672,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,318
0.6465,0.87868,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,401
0.64088,0.87928,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,355
0.63644,0.87742,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,336
0.64256,0.87744,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,385
0.64104,0.87664,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,359
0.6373,0.8789,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,351
0.63582,0.87806,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,342
0.6419,0.87774,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,381
0.64952,0.87834,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,414
0.64206,0.87992,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,358
0.64866,0.87812,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,420
0.63446,0.8741,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,333
0.6347,0.87586,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,310
0.6247,0.87008,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,280
0.62262,0.87096,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,264
0.63352,0.8775,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,315
0.63086,0.8753,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,281
0.63068,0.87452,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,311
0.64302,0.87846,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,369
0.61864,0.87074,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,188
0.59782,0.85642,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,81
0.61904,0.87076,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,246
0.58064,0.84706,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,53
0.57224,0.83584,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,89
0.60274,0.85732,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,118
0.58622,0.85006,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,59
0.58208,0.84462,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,46
0.57932,0.84426,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,33
0.56086,0.82956,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,20
0.61976,0.8707,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,187
0.60048,0.86186,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,102
0.61752,0.86934,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,197
0.61704,0.86756,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,184
0.58826,0.84984,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,50
0.59776,0.85802,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,107
0.62172,0.86944,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,228
0.61126,0.86424,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,163
0.59832,0.85928,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,82
0.61108,0.8673,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,166
0.59846,0.855,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,70
0.61196,0.86588,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,150
0.60342,0.8612,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,71
0.58496,0.84582,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,57
0.61984,0.86918,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,205
0.58586,0.85028,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,51
0.60488,0.86336,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,140
0.62816,0.87274,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,253
0.46738,0.74926,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,8
0.58946,0.8496,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,56
0.59618,0.858,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,109
0.59816,0.85842,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,108
0.61658,0.86936,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,175
0.48594,0.76512,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,9
0.58118,0.84464,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,35
0.60744,0.8646,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,124
0.60106,0.85554,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,149
0.6047,0.86416,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,112
0.61894,0.86838,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,195
0.59626,0.85404,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,75
0.60992,0.86196,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,154
0.62426,0.87102,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,250
0.6112,0.86578,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,176
0.24736,0.49074,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,4
0.6167,0.8679,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,241
0.6027,0.85982,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,117
0.60066,0.85936,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,110
0.60788,0.86128,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,164
0.60072,0.8584,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,101
0.6166,0.86802,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,237
0.5897,0.85024,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,54
0.62126,0.86944,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,218
0.60438,0.86004,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,116
0.60898,0.86298,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,130
0.4997,0.77432,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,10
0.5968,0.855,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,92
0.61772,0.8714,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,189
0.61682,0.86874,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,192
0.60784,0.867,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,134
0.57886,0.84328,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,44
0.61222,0.86514,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,177
0.60624,0.863,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,133
0.5911,0.85166,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,55
0.62224,0.86996,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,222
0.59448,0.85178,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,64
0.6148,0.86584,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,162
0.59692,0.85696,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,83
0.6191,0.87018,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,210
0.61004,0.86232,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,131
0.57736,0.84596,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,38
0.60276,0.85746,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,128
0.60738,0.86526,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,160
0.61928,0.87116,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,214
0.61096,0.86596,Model-L-14_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,191
